recipe_id,title,ingredients,reference,prediction,method
402,Creamy Polenta,2 cups water 2 cups milk 1 cup heavy cream 1 cup polenta 1 tablespoon chopped lemon zest 1 teaspoon kosher salt,"In a medium pot with high sides combine the water, milk, and heavy cream and bring to a boil over high heat. Reduce the heat to low and slowly pour in the polenta while whisking constantly. Cook the mixture for at least 5 minutes, stirring with a wooden spoon until thickened and cooked. Stir in the lemon zest and kosher salt.","In a large saucepan, bring hot water to a boil over medium heat. Cook, stirring constantly, until the liquid thickens and begins to boil, about 2 minutes. Stir in the cream and the flour. Bring to a slow boil; stir in the milk, and continue whisking until the mixture is smooth and crumbly.",finetuned_top_k
403,Lighter Snickerdoodles,1/4 cup butter 1 1/2 cups white sugar 4 ounces lowfat cream cheese 1 egg 2 egg whites 2 3/4 cups all-purpose flour 2 teaspoons cream of tartar 1 teaspoon baking soda 1/4 teaspoon salt 1/4 cup white sugar 2 teaspoons ground cinnamon,"In a large bowl, cream together the butter, 1 1/2 cups of white sugar, and cream cheese. Beat in the egg and egg whites until smooth. Sift together the flour, cream of tartar, baking soda, and salt; stir into the creamed mixture. Cover, and refrigerate dough for at least 1 hour. Preheat oven to 400 degrees F (200 degrees C). In a small dish, mix together the remaining white sugar and the cinnamon. Roll the dough into walnut sized balls, and roll the balls in the cinnamon and sugar mixture. Place the balls at least 2 inches apart on cookie sheets, and flatten slightly. Bake for 8 to 10 minutes in the preheated oven. Remove from cookie sheets to cool on wire racks.","Preheat the oven to 350°F. Grease a 13 x 9-inch baking pan. In a medium bowl, combine butter, sugar, cream cheese, egg and flour. Beat on low speed until well blended. Add flour mixture alternately with sugar mixture, mixing until well combined. With a mixer on medium speed, beat in egg yolks. Pour batter onto prepared baking sheet. Bake for 30 minutes or until toothpick inserted in center comes out clean and the sides are golden. Cool to room temperature, then slice and serve immediately. Makes about 55 to 60.",finetuned_top_k
404,Futo-Maki (Fat Roll),"4 cups cooked rice (sushi rice) 4 sheets nori (dried seaweed) 2 eggs 1 ounce dried gourd 8 dried shiitake mushrooms 2/3 cup dashi stock 2 tablespoons sugar 1 tablespoon mirin 3 tablespoons soy sauce cucumber, cut into sticks (optional)","Wash and soak kampyo and shitake mushrooms in water and let sit for an hour. Slice kampyo and mushrooms into pieces about 8 inches long. Place dashi stock, sugar, mirin and soy sauce, kampyo and mushrooms in a pan and simmer for around an hour. Let cool. Beat eggs and add sugar to the eggs. Make a firm omelette and cut it into long strips. Put a sheet of nori on top of a bamboo sushi mat and spread a cup of sushi rice on top of the nori. Place 1/4 of ingredients lengthwise on the rice and roll in a jelly roll fashion, pressing forward slowly and firmly to form a cylinder. Remove sushi from mat and cut into 4-6 bite sized pieces. Repeat with the rest of the nori.","Heat a small saucepan on medium-high heat. Add all ingredients and bring to the boil. Simmer for 15 min. If you like you can cook for 1 hour more and you should be able to stir by the time you leave the room. Allow to cool and chill for another 30 minutes before serving. Recipe will vary depending on your preference. Also, you can make it a little thicker than 1:20 or so if we like it thinner.",finetuned_top_k
405,Triple Berry Coconut Smoothie,"1 cup berries strawberries, blueberries and blackberries can be frozen or fresh 1 cup unsweetened coconut milk vanilla 1 banana 2 tablespoons flax seed",Add all ingredients to a blender and blend until creamy and well combined. Transfer to a cup and top with extra berries (optional).,"Preheat oven to 350 degrees F (225 degrees C). Combine berries, strawberries, and coconut milk in a blender. Add vanilla and bananas to blender and blend until smooth.",finetuned_top_k
406,Banana Nut Bread,"1/2 c. butter or margarine 1 c. sugar 2 eggs 1 c. ripe bananas, mashed 1 tsp. lemon juice 2 c. flour 3 tsp. baking powder 1/2 tsp. salt 1 c. chopped nuts","Cream butter and sugar. Add eggs and beat well. Stir in bananas and lemon juice. Sift flour, baking powder and salt; add to cream mixture. Stir in nuts. Bake in 9 x 5 x 3-inch pan at 350° for 1 hour and 15 minutes.",Butter oven rack; beat all ingredients well. Spread batter evenly on greased pan. Bake 45 to 50 minutes in 350° oven until cake comes out golden brown (brown is okay only if the cake comes to room temperature at first).,finetuned_top_k
407,Kids Friendly-Thekua Recipe,11/2 cup Oil 1/2 teaspoon Cardamom Powder 1/2 cup Coconut (Grated) 1 cup Hot Water 400 grams Jaggery (Grated) Or Sugar 500 grams Whole Wheat Flour 2 cups Ghee Or Oil (For Deep Frying),"Step1 Combine jaggery or sugar and water in a pan. Step2 Put the pan on flame, heat and dissolve the sugar or jaggery. Step3 When it dissolved, switch off the flame and put aside to get cool. Step4 Now, take wheat flour in a large bowl. Step5 P ut coconut and cardamom powder and mix well. Step6 Now, add oil and mix gently with hands. Step7 Put sugar or jaggery water and kneed into a stiff dough. Step8 Divide in into 5 equal portions. Step9 Shape it round and long, according to your choice. Step10 Ensure the thickness is not more than an inch. Step11 Now heat ghee or oil in a deep bottom pan. Step12 Put few thekua at a time and cook on low flame. Step13 Deep fry, till it turns into brown colour. Step14 Drain and let it get cold. Step15 Keep in an airtight container.","Pour oil into two 9 x 13 inch baking dishes or a non-stick measuring cup. Whisk the coconut with hot water and the hot water over a gentle rolling boil for a few minutes. Cool slightly. Meanwhile, place the hot oil in a medium saucepan. Whirl the ghee and water together over medium flame for a couple of minutes and stir gently. Add flour, 1 tablespoon at a time, until the mixture boils in the hot pan. Cook for about 10-14 minutes, slowly adding the hot ghee through the last few minutes, until it becomes soft and has a nice creamy consistency. Serve with sambal or a thin layer of white sugar for decoration on the top.",finetuned_top_k
408,Maple Baked Beans,"2 pounds (4 cups) of dried beans 20 cups / 5 litres of cold water 4 medium diced onions 1/2 cup / 8 ounces of finely sliced double smoked bacon 2 cloves of minced garlic 2 cups/ 500 ml of maple syrup 1/2 cup / 125 ml of molasses 1 cup / 125 ml of tomato sauce (or chopped tomato, or tomato juice) 1 tablespoons of dried ginger (or substitute 2 tablespoons grated fresh ginger) 1 tablespoon / 15 ml of dried mustard 2 teaspoon /10 ml of salt 1 teaspoon / 5 ml of black pepper 1 tablespoons / 20 ml of white wine vinegar","Preheat oven to 300 f. Pick over and rinse beans removing any lingering stones, then cover in water and soak overnight. Drain beans and combine them in large saucepan with 5 litres of cold water. Simmer until almost tender, about 45 minutes. Drain, reserving cooking liquid. Heat bacon in an oven and stovetop proof casserole dish, over medium heat to render the bacon fat. When the bacon begins to caramelize, add the beans, onions and garlic and continue stirring until fully aromatized. Stir in the maple syrup, ginger, dry mustard, salt, pepper, molasses and tomato juice. Add enough of the reserved cooking liquid to just cover the beans. Cover and bake for approximately 3 hours, or until beans are tender. Check beans periodically throughout cooking, adding more of the reserved cooking liquid if beans begin to dry out. Stir vinegar into beans when they are tender and ready to serve!","Put beans into a large pot of boiling salted water with a lid over medium heat. While the water is boiling, bring beans to a boil in a saucepan of boiling water. While this is about to cook, cover and simmer for 40 minutes. Do not put beans in water. Place beans in a pot of simmering water with enough water to hold all beans together. The beans can be kept cool and reserved well, but not stored. Heat to boiling, with a little salt to keep it hydrated, and add bacon and onions. Simmer for 30 to 40 min. Remove 1kg of bacon and 1 handful of tomatoes to a plate. Salt the onions, and saute them for 15min. In a blender, add the dry mustard, ginger and juice from the wine vinegar",finetuned_top_k
409,Smoky Guacamole with Charred Shallots,"3 medium shallots, peeled and sliced 1 teaspoon canola oil 3 large ripe Hass avocados, halved and pitted 1 teaspoon fresh lime juice 1/2 teaspoon smoked paprika 1/4 teaspoon ground chipotle 1/4 teaspoon Kosher or sea salt Fresh cracked black pepper, to taste 1 medium tomato, seeded and diced","Heat a skillet over high heat. Add the oil and then add the shallots. Cook until soft and marginally charred, 1 1/2 to 2 minutes, stirring occasionally. With the tip of a knife, cut each avocado half into a 1/2-inch grid, being careful not to cut through the skin. Scoop out the avocado into a bowl. Mash the avocado with a fork until it is nearly at your desired consistency. Stir in the charred shallots, lime juice, paprika, chipotle, salt, and pepper. Gently fold in the tomatoes. Serve immediately or else press a piece of plastic wrap flush into the top of the guacamole, refrigerate, and serve preferably within 24 hours.","Saute shallots in the vegetable oil until tender. Add diced avocado, lime juice, smoked pap and chipotle. Cover and cook for 12 hours or until vegetables are tender. Transfer to a cutting board and toss with remaining avocado. Serve immediately.",finetuned_top_k
410,Cheese Ball,2 c. shredded Cheddar 2 (8 oz.) cream cheese 1 pkg. parsley dip (Hidden Valley) 2 tsp. chopped green onions 2 pkg. shredded dry beef chopped pecans,Soften cheese to room temperature. Combine all ingredients in food processor and mix well. Shape into 2 balls and roll in pecans.,"Put cheese, cream cheese and parsley in large bowl. Blend in beef and nuts. Mix well. Wrap in waxed paper or waxed foil. Bake at 350° for 1 hour or until bubbly when touched.",finetuned_top_k
411,Citrus-Marinated Pork Chops,"1 cup fresh orange juice 1 teaspoon grated lemon zest 1/4 cup fresh lemon juice 1 teaspoon grated lime zest 1/4 cup fresh lime juice 1/4 cup honey 2 garlic cloves, crushed 1 small red onion, sliced Four 10-ounce bone-in pork loin chops, cut 1 inch thick 3 tablespoon extra-virgin olive oil Kosher salt Pepper 4 tablespoons unsalted butter 3 tablespoons coconut oil 3 tablespoons vinegar 1 garlic clove, minced 1/2 teaspoon grated orange zest 1/4 cup fresh orange juice 2 endiveshalved lengthwise, cored and thinly sliced 1 jalapeno, thinly sliced 1/2 head of cauliflower, florets thinly sliced 1/4 cup chopped cilantro Kosher salt Pepper 1/3 cup roasted cashews, chopped 1/3 cup unsweetened coconut flakes","Prepare the pork Whisk the citrus juice and zest, honey, garlic and onion. Add the chops and let stand at room temperature for 15 minutes. Prepare the pork Remove the chops from the marinade. Strain and reserve the marinade. In a large nonstick skillet, heat 2 tablespoons of the oil. Season the chops with salt and pepper, add 2 to the skillet and cook over moderately high heat until golden, about 2 minutes per side; transfer to a plate. Repeat with the remaining 1 tablespoon of oil and 2 chops. Clean the skillet. Prepare the pork In the same skillet, melt the butter. Add the chops and the strained marinade and cook over moderate heat, turning and basting, until the chops are cooked through, 6 to 8 minutes; an instant-read thermometer inserted in the center of each chop should register 135. Transfer the chops to plates and spoon some of the sauce on top. Meanwhile, make the slaw In a large bowl, whisk the coconut oil with the vinegar, garlic, orange zest and juice. Add the endives, jalapeno, cauliflower and cilantro, season with salt and pepper and toss well. Meanwhile, make the slaw Top the chops with the slaw. Scatter the cashews and coconut flakes on top and serve.","In a large saucepan, combine juice, lemon zing and lemon zests over medium heat. Stir in lemon juice. Bring a heat through and melt the coconut oil until dissolved. Add garlic, and stir-fry until lemon is translucent. Remove garlic, add the reserved orange juice, and mix well. Season to taste with salt and pepper. Add the remaining orange juice and lemon Zest mix. Season with the remaining lemon zesty liquid. Transfer the pork chops to a cutting board, and top with a dollop of coconut oil and remaining 2 tablespoons of the coconut. Preheat oven to 350°. Roll chops and place chops in a single layer in a nonstick or heavy baking pan or baking sheet and top each with 1 tablespoon water. Bake for 13 minutes. Sprinkle with",finetuned_top_k
412,Blue Ribbon Lemon Bread Recipe,1 c. sugar 2 beaten Large eggs 1/2 c. lowfat milk Grated rind of 1 lemon (approx. 2 + tsp.) 1 1/2 c. flour 1/2 teaspoon salt 1 teaspoon baking pwdr,"Spray loaf pan with Pam and line with wax paper. Cream together butter, sugar, Large eggs, lowfat milk and lemon rind. Sift together flour, salt and baking pwdr. Add in this to cream mix. Bake at 350 degrees for 45 min in 5""x9"" pan or possibly 2 smaller pans for shorter time. Make sure toothpick comes out clean when done. When bread is done leave in pan. Heat 1/4 c. sugar and lemon juice to dissolve sugar; mix well. Pour this mix with spoon over the top and down the sides of bread slowly. Do this as soon as bread comes from oven. When bread has absorbed all the juice, turn out of pan on foil.","In a large mixer bowl beat 1/3 lemon juice and 1/4 cup milk until blended. Beat in the flour, salt, baking pWdr and pecan halves. Stir in 1 1 1 Tbsp. flour mixture and sugar until a paste forms. Fill a large bowl with dry ingredients. Stir egg mixture into a large mixing bowl and beat 1 turn at a time until just combined. Mix on low speed till just combined and light and fluffy, about 2-3 minutes. Spoon into 9x13 inch greased loaf pan. Place on a sheet tray and bake, uncovered, at 350° for 30 minutes. Serves 4 to 6.",finetuned_top_k
